symbol,signal_date,signal_time_et,entry_price,branch_label,position_size,tp_bps_used,sl_bps_used,exit_price,exit_time_et,exit_reason,minutes_held,gross_return_bps,net_return_bps,run_uuid
CRWD,2025-04-07,13:30,327.18,gap_filled_half,0.5,50.0,150.0,328.8157150410562,13:42,TP,12,57.537499999998786,21.231249999999058,77416b6d-484c-4183-a8ca-310f42cf5926
FSLR,2025-04-07,11:30,129.74,gap_filled_half,0.5,50.0,150.0,130.38862665635625,11:30,TP,0,57.53749999999861,21.231249999999484,77416b6d-484c-4183-a8ca-310f42cf5926
HPE,2025-04-07,11:30,13.14,gap_filled_half,0.5,50.0,150.0,13.205692571793747,11:30,TP,0,57.53749999999856,21.231249999998834,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-04-07,11:30,19.04,gap_filled_half,0.5,50.0,150.0,19.135189236449996,11:30,TP,0,57.53749999999859,21.231249999999342,77416b6d-484c-4183-a8ca-310f42cf5926
KLAC,2025-04-07,11:30,582.61,gap_filled_half,0.5,50.0,150.0,585.5227206432844,11:31,TP,1,57.53749999999956,21.23124999999957,77416b6d-484c-4183-a8ca-310f42cf5926
KLAC,2025-04-07,12:30,590.69,gap_filled_half,0.5,50.0,150.0,593.6431160755593,12:30,TP,0,57.53749999999887,21.23124999999898,77416b6d-484c-4183-a8ca-310f42cf5926
KLAC,2025-04-07,13:30,604.07,gap_filled_half,0.5,50.0,150.0,607.0900085116781,13:43,TP,13,57.53749999999898,21.231249999999214,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-04-07,11:30,51.3,gap_open,1.0,75.0,100.0,51.68472092732812,11:33,TP,3,82.5562499999997,67.44375000000036,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-04-07,12:30,51.49,gap_open,1.0,75.0,100.0,51.87614581965156,12:33,TP,3,82.55625000000016,67.44374999999933,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-04-07,13:30,54.03,gap_open,1.0,75.0,100.0,53.489669912043745,13:31,SL,1,-92.57500000000037,-107.42500000000148,77416b6d-484c-4183-a8ca-310f42cf5926
LRCX,2025-04-07,11:30,60.41,gap_filled_half,0.5,50.0,150.0,60.71201584947186,11:30,TP,0,57.53749999999866,21.231249999999132,77416b6d-484c-4183-a8ca-310f42cf5926
MPWR,2025-04-07,11:30,472.3675,gap_filled_half,0.5,50.0,150.0,474.72907046474756,11:31,TP,1,57.53749999999863,21.231249999998816,77416b6d-484c-4183-a8ca-310f42cf5926
MU,2025-04-07,11:30,65.95,gap_filled_half,0.5,50.0,150.0,66.27971271764063,11:30,TP,0,57.53750000000032,21.231250000000212,77416b6d-484c-4183-a8ca-310f42cf5926
MU,2025-04-07,12:30,66.54,gap_filled_half,0.5,50.0,150.0,66.87266238410623,12:32,TP,2,57.53749999999772,21.231249999998738,77416b6d-484c-4183-a8ca-310f42cf5926
NXPI,2025-04-07,11:30,158.19,gap_filled_half,0.5,50.0,150.0,158.9808605732156,11:30,TP,0,57.53749999999881,21.231249999999765,77416b6d-484c-4183-a8ca-310f42cf5926
ON,2025-04-07,11:30,33.88,gap_filled_half,0.5,50.0,150.0,34.049380847212504,11:30,TP,0,57.53750000000001,21.231250000000077,77416b6d-484c-4183-a8ca-310f42cf5926
ON,2025-04-07,12:30,34.505,gap_filled_half,0.5,50.0,150.0,34.677505493892184,12:31,TP,1,57.53749999999941,21.231249999998557,77416b6d-484c-4183-a8ca-310f42cf5926
ON,2025-04-07,13:30,34.96,gap_filled_half,0.5,50.0,150.0,35.134780236675,13:42,TP,12,57.53749999999915,21.231249999999406,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-04-07,11:30,73.69,gap_filled_half,0.5,50.0,150.0,74.05840834212187,11:30,TP,0,57.537499999998964,21.231249999999527,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-04-07,12:30,75.75,gap_filled_half,0.5,50.0,150.0,76.12870717757812,12:32,TP,2,57.53750000000048,21.231249999999328,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-04-07,13:30,78.055,gap_filled_half,0.5,50.0,150.0,78.44523087453281,13:42,TP,12,57.537500000000094,21.23124999999917,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-04-07,11:30,31.235,gap_filled_half,0.5,50.0,150.0,31.39115734246406,11:30,TP,0,57.537499999999376,21.231249999999477,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-04-07,12:30,32.35,gap_filled_half,0.5,50.0,150.0,31.864732076078123,12:45,SL,15,-142.61250000000092,-78.6937500000003,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-04-07,13:30,33.125,gap_filled_half,0.5,50.0,150.0,33.29060627402343,13:39,TP,9,57.53749999999889,21.23124999999881,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2025-04-07,11:30,60.27,gap_filled_half,0.5,50.0,150.0,60.57131592861562,11:30,TP,0,57.53749999999915,21.231249999999026,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2025-04-07,12:30,61.46,gap_filled_half,0.5,50.0,150.0,61.76726525589374,12:31,TP,1,57.53749999999904,21.231249999999033,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2025-04-07,13:30,63.445,gap_filled_half,0.5,50.0,150.0,63.762189133748436,13:37,TP,7,57.537499999999554,21.231249999999743,77416b6d-484c-4183-a8ca-310f42cf5926
AMD,2025-04-08,12:30,84.5,gap_open,1.0,75.0,100.0,83.6549529440625,12:35,SL,5,-92.57499999999963,-107.42500000000081,77416b6d-484c-4183-a8ca-310f42cf5926
ANET,2025-04-08,12:30,71.33,gap_open,1.0,75.0,100.0,70.61666027810625,12:37,SL,7,-92.57499999999881,-107.42500000000028,77416b6d-484c-4183-a8ca-310f42cf5926
CRWD,2025-04-08,12:30,337.29,gap_open,1.0,75.0,100.0,333.9169121716312,12:38,SL,8,-92.57500000000027,-107.42500000000167,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-04-08,14:30,51.23,gap_filled_half,0.5,50.0,150.0,51.48612103904062,14:30,TP,0,57.537499999999284,21.23124999999939,77416b6d-484c-4183-a8ca-310f42cf5926
NVDA,2025-04-08,12:30,101.58,gap_open,1.0,75.0,100.0,100.56414343263751,12:36,SL,6,-92.57499999999929,-107.425,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-04-08,12:30,81.71,gap_open,1.0,75.0,100.0,80.89285449774374,12:32,SL,2,-92.5749999999996,-107.42500000000085,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-04-08,12:30,33.85,gap_open,1.0,75.0,100.0,33.51148114978125,12:31,SL,1,-92.57500000000032,-107.42500000000159,77416b6d-484c-4183-a8ca-310f42cf5926
AAPL,2025-04-09,10:30,178.47,gap_open,1.0,75.0,100.0,179.80842385770472,10:32,TP,2,82.55625000000175,67.44375000000115,77416b6d-484c-4183-a8ca-310f42cf5926
ACN,2025-04-09,10:30,282.73,gap_filled_half,0.5,50.0,150.0,284.1434901691968,12:58,TP,148,57.537499999997486,21.23124999999882,77416b6d-484c-4183-a8ca-310f42cf5926
AMD,2025-04-09,10:30,82.87,gap_open,1.0,75.0,100.0,83.4914780360172,10:33,TP,3,82.5562500000006,67.44375000000127,77416b6d-484c-4183-a8ca-310f42cf5926
FSLR,2025-04-09,10:30,120.78,gap_open,1.0,75.0,100.0,121.68578155170938,10:33,TP,3,82.55625000000045,67.44375000000016,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-04-09,10:30,18.66,gap_open,1.0,75.0,100.0,18.79993942502813,10:32,TP,2,82.55625000000204,67.44375000000106,77416b6d-484c-4183-a8ca-310f42cf5926
MSFT,2025-04-09,10:30,361.15,gap_filled_half,0.5,50.0,150.0,362.95554583739056,12:13,TP,103,57.537499999999845,21.231249999999115,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-04-09,10:30,79.77,gap_filled_half,0.5,50.0,150.0,80.16880490502186,10:31,TP,1,57.53749999999835,21.231249999999363,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-04-09,14:30,92.09,gap_filled_half,0.5,50.0,150.0,92.55039794037187,14:30,TP,0,57.53749999999899,21.231249999999175,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-04-09,10:30,32.43,gap_open,1.0,75.0,100.0,32.673206621310946,10:32,TP,2,82.55625000000211,67.4437500000016,77416b6d-484c-4183-a8ca-310f42cf5926
ZBRA,2025-04-09,14:30,245.76,gap_filled_half,0.5,50.0,150.0,246.98866106879998,14:31,TP,1,57.5374999999996,21.231249999999598,77416b6d-484c-4183-a8ca-310f42cf5926
ACN,2025-04-11,10:30,278.95,gap_open,1.0,75.0,100.0,281.0419669138047,10:34,TP,4,82.55625000000136,67.44374999999907,77416b6d-484c-4183-a8ca-310f42cf5926
AMD,2025-04-11,11:30,91.505,gap_open,1.0,75.0,100.0,92.19123564240078,12:24,TP,54,82.55625000000107,67.44375000000058,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-04-11,11:30,242.987,gap_open,1.0,75.0,100.0,244.8092647947111,11:44,TP,14,82.55625000000101,67.44375000000068,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-04-11,10:30,18.545,gap_open,1.0,75.0,100.0,18.684076990200783,10:31,TP,1,82.55624999999974,67.44375000000058,77416b6d-484c-4183-a8ca-310f42cf5926
MCHP,2025-04-11,10:30,36.205,gap_open,1.0,75.0,100.0,36.476516981947654,10:32,TP,2,82.55625000000083,67.44374999999884,77416b6d-484c-4183-a8ca-310f42cf5926
NXPI,2025-04-11,10:30,160.38,gap_open,1.0,75.0,100.0,161.58275910964687,10:31,TP,1,82.55624999999998,67.44375000000039,77416b6d-484c-4183-a8ca-310f42cf5926
ON,2025-04-11,12:30,33.25,gap_open,1.0,75.0,100.0,33.499356156601564,12:33,TP,3,82.55625000000029,67.44375000000052,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-04-11,10:30,85.76,gap_filled_half,0.5,50.0,150.0,86.1887515188,10:30,TP,0,57.53749999999965,21.231249999999374,77416b6d-484c-4183-a8ca-310f42cf5926
TXN,2025-04-11,10:30,142.455,gap_open,1.0,75.0,100.0,143.52333176808048,10:31,TP,1,82.55625000000117,67.44374999999987,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-04-14,10:30,20.9298,gap_open,1.0,75.0,100.0,20.72049034471762,10:44,SL,14,-92.57500000000077,-107.42500000000177,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-04-15,10:30,235.88,gap_filled_half,0.5,50.0,150.0,237.05926665408748,10:32,TP,2,57.537500000000115,21.231249999999235,77416b6d-484c-4183-a8ca-310f42cf5926
CRWD,2025-04-15,10:30,389.31,gap_open,1.0,75.0,100.0,392.22960437072345,10:35,TP,5,82.55625000000073,67.44374999999982,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-04-15,10:30,95.4,gap_open,1.0,75.0,100.0,96.11544593503126,10:33,TP,3,82.5562500000003,67.4437500000003,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-04-15,10:30,33.5003,gap_open,1.0,75.0,100.0,33.75153326475187,10:31,TP,1,82.55625000000228,67.44375000000136,77416b6d-484c-4183-a8ca-310f42cf5926
CRWD,2025-04-16,10:30,391.0,gap_filled_half,0.5,50.0,150.0,392.95477896281244,10:43,TP,13,57.537499999998694,21.231249999999235,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-04-16,10:30,95.87,gap_open,1.0,75.0,100.0,94.91124661239375,11:06,SL,36,-92.57499999999949,-107.42500000000084,77416b6d-484c-4183-a8ca-310f42cf5926
MCHP,2025-04-21,10:30,38.195,gap_open,1.0,75.0,100.0,38.48144085417735,10:40,TP,10,82.55625000000101,67.44375000000129,77416b6d-484c-4183-a8ca-310f42cf5926
NVDA,2025-04-21,10:30,95.835,gap_open,1.0,75.0,100.0,96.35767750000001,15:50,TIME,320,62.08587676736194,47.00405931529983,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-04-21,10:30,93.03,gap_open,1.0,75.0,100.0,92.09964819391875,10:46,SL,16,-92.5749999999998,-107.42499999999967,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-04-21,10:30,29.4556,gap_open,1.0,75.0,100.0,29.16102759691275,10:38,SL,8,-92.57499999999979,-107.42500000000065,77416b6d-484c-4183-a8ca-310f42cf5926
MSI,2025-05-02,10:30,407.69,gap_open,1.0,75.0,100.0,410.74744395443287,10:43,TP,13,82.55625000000114,67.44375000000136,77416b6d-484c-4183-a8ca-310f42cf5926
ON,2025-05-05,11:30,38.67,gap_open,1.0,75.0,100.0,38.283278465643754,11:38,SL,8,-92.57499999999963,-107.42500000000051,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-05-07,10:30,300.3453,gap_open,1.0,75.0,100.0,297.3416797452111,10:53,SL,23,-92.57499999999875,-107.42500000000068,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-05-07,11:30,294.93,gap_open,1.0,75.0,100.0,297.1418078576391,11:39,TP,9,82.55625000000195,67.44375000000026,77416b6d-484c-4183-a8ca-310f42cf5926
COHR,2025-05-07,10:30,69.57,gap_filled_half,0.5,50.0,150.0,69.91781067120937,13:14,TP,164,57.537499999999724,21.23124999999995,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-05-07,10:30,65.38,gap_filled_half,0.5,50.0,150.0,64.39926377539375,10:59,SL,29,-142.6124999999987,-78.69375000000001,77416b6d-484c-4183-a8ca-310f42cf5926
FTNT,2025-05-08,10:30,94.85,gap_open,1.0,75.0,100.0,95.56132124672656,10:33,TP,3,82.556250000001,67.44375000000012,77416b6d-484c-4183-a8ca-310f42cf5926
MCHP,2025-05-08,10:30,49.27,gap_open,1.0,75.0,100.0,48.77727256276875,10:55,SL,25,-92.57500000000094,-107.42500000000013,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-05-08,10:30,116.93,gap_open,1.0,75.0,100.0,117.80690873357658,11:28,TP,58,82.55625000000063,67.44375000000029,77416b6d-484c-4183-a8ca-310f42cf5926
SWKS,2025-05-08,10:30,66.8,gap_filled_half,0.5,50.0,150.0,67.13396223712499,10:32,TP,2,57.537499999999476,21.231249999999445,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-05-09,10:30,338.72,gap_filled_half,0.5,50.0,150.0,340.41340851735004,10:30,TP,0,57.5375,21.231249999999644,77416b6d-484c-4183-a8ca-310f42cf5926
EPAM,2025-05-09,10:30,177.94,gap_filled_half,0.5,50.0,150.0,178.82959940829372,10:36,TP,6,57.53749999999923,21.231249999999196,77416b6d-484c-4183-a8ca-310f42cf5926
FSLR,2025-05-09,10:30,137.595,gap_filled_half,0.5,50.0,150.0,138.28289721582655,10:32,TP,2,57.53749999999962,21.231249999999775,77416b6d-484c-4183-a8ca-310f42cf5926
MCHP,2025-05-09,10:30,55.343,gap_open,1.0,75.0,100.0,55.75804113608423,10:32,TP,2,82.55625000000116,67.44375000000107,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-05-09,10:30,116.829,gap_filled_half,0.5,50.0,150.0,117.4130789551059,10:33,TP,3,57.53749999999816,21.23124999999892,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-05-12,11:30,354.485,gap_open,1.0,75.0,100.0,350.9399525961656,11:41,SL,11,-92.57500000000061,-107.425000000001,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-05-13,10:30,366.55,gap_filled_half,0.5,50.0,150.0,368.3825427847031,10:31,TP,1,57.53749999999905,21.231249999999193,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-05-13,11:30,375.36,gap_filled_half,0.5,50.0,150.0,377.2365878042999,11:33,TP,3,57.53749999999839,21.231249999998692,77416b6d-484c-4183-a8ca-310f42cf5926
FSLR,2025-05-13,12:30,189.08,gap_open,1.0,75.0,100.0,190.49799284481875,12:42,TP,12,82.55624999999954,67.44374999999992,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-05-13,10:30,123.35,gap_open,1.0,75.0,100.0,124.27505509524218,10:45,TP,15,82.55625000000049,67.44375000000005,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-05-13,11:30,126.6,gap_open,1.0,75.0,100.0,127.54942825340625,11:36,TP,6,82.55625000000036,67.44375000000049,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-05-13,12:30,38.24,gap_open,1.0,75.0,100.0,38.52677832867501,13:21,TP,51,82.55625000000165,67.44375000000106,77416b6d-484c-4183-a8ca-310f42cf5926
FSLR,2025-05-14,10:30,190.67,gap_filled_half,0.5,50.0,150.0,191.62324221186557,10:53,TP,23,57.53749999999799,21.231249999999125,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-05-15,11:30,43.45,gap_filled_half,0.5,50.0,150.0,43.667225437171865,11:36,TP,6,57.53749999999811,21.23124999999874,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-05-15,12:30,44.5,gap_filled_half,0.5,50.0,150.0,44.722474843593744,12:35,TP,5,57.53749999999865,21.231249999999413,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-05-16,11:30,46.17,gap_open,1.0,75.0,100.0,46.51624883459532,11:33,TP,3,82.55625000000076,67.44375000000068,77416b6d-484c-4183-a8ca-310f42cf5926
FSLR,2025-05-19,10:30,170.59,gap_open,1.0,75.0,100.0,171.86932832344846,10:48,TP,18,82.55625000000151,67.4437499999999,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-05-21,10:30,369.3,gap_filled_half,0.5,50.0,150.0,371.1462912300937,10:39,TP,9,57.537499999999184,21.231249999999388,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-05-21,11:30,370.65,gap_filled_half,0.5,50.0,150.0,372.5030404669218,12:44,TP,74,57.53749999999823,21.231249999999214,77416b6d-484c-4183-a8ca-310f42cf5926
FICO,2025-05-21,12:30,1689.9,gap_open,1.0,75.0,100.0,1702.5732923019843,12:34,TP,4,82.55625000000016,67.44374999999923,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-05-22,10:30,365.445,gap_filled_half,0.5,50.0,150.0,359.96312252062967,11:51,SL,81,-142.61249999999978,-78.69375000000004,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-05-23,10:30,39.49,gap_open,1.0,75.0,100.0,39.78615262027657,10:35,TP,5,82.55625000000103,67.4437500000006,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-05-27,10:30,42.53,gap_open,1.0,75.0,100.0,42.848950897451566,10:47,TP,17,82.5562500000001,67.44375000000063,77416b6d-484c-4183-a8ca-310f42cf5926
VRSN,2025-05-27,10:30,274.815,gap_filled_half,0.5,50.0,150.0,270.692622735314,11:57,SL,87,-142.61250000000143,-78.69375000000116,77416b6d-484c-4183-a8ca-310f42cf5926
FICO,2025-05-28,10:30,1604.675,gap_open,1.0,75.0,100.0,1588.6273563966095,10:45,SL,15,-92.57499999999888,-107.42500000000011,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-05-28,11:30,41.79,gap_filled_half,0.5,50.0,150.0,41.99892637559062,14:03,TP,153,57.53749999999909,21.231249999999488,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-05-29,10:30,385.5389,gap_filled_half,0.5,50.0,150.0,387.46637655004054,10:58,TP,28,57.53749999999897,21.231249999998813,77416b6d-484c-4183-a8ca-310f42cf5926
CDNS,2025-05-29,13:30,279.39,gap_filled_half,0.5,50.0,150.0,280.78679205734056,13:30,TP,0,57.537499999997905,21.23124999999917,77416b6d-484c-4183-a8ca-310f42cf5926
CRWD,2025-05-29,10:30,456.06,gap_filled_half,0.5,50.0,150.0,458.3400421835812,10:37,TP,7,57.53749999999889,21.23124999999964,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-05-29,10:30,122.94,gap_filled_half,0.5,50.0,150.0,123.55463050048124,10:56,TP,26,57.537499999999916,21.231249999999328,77416b6d-484c-4183-a8ca-310f42cf5926
SNPS,2025-05-29,13:30,442.16,gap_filled_half,0.5,50.0,150.0,444.37055004142496,13:30,TP,0,57.53749999999823,21.231249999999445,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2025-05-29,10:30,107.655,gap_filled_half,0.5,50.0,150.0,108.1932141412828,10:38,TP,8,57.53749999999858,21.23124999999899,77416b6d-484c-4183-a8ca-310f42cf5926
DELL,2025-05-30,10:30,112.39,gap_filled_half,0.5,50.0,150.0,112.9518864645281,10:41,TP,11,57.53749999999873,21.23124999999876,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-05-30,13:30,123.815,gap_open,1.0,75.0,100.0,124.74354233171796,14:02,TP,32,82.55625000000045,67.4437499999997,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-06-02,10:30,385.4199,gap_filled_half,0.5,50.0,150.0,387.34678161731273,10:34,TP,4,57.53749999999885,21.231249999999644,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-06-02,10:30,39.9,gap_filled_half,0.5,50.0,150.0,40.099477444031244,10:36,TP,6,57.53749999999948,21.2312499999996,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-06-02,10:30,37.0,gap_open,1.0,75.0,100.0,37.27747903140625,10:37,TP,7,82.55625000000033,67.44375000000106,77416b6d-484c-4183-a8ca-310f42cf5926
FSLR,2025-06-03,10:30,155.3,gap_filled_half,0.5,50.0,150.0,156.07641220696877,10:31,TP,1,57.53750000000002,21.231249999999964,77416b6d-484c-4183-a8ca-310f42cf5926
CRWD,2025-06-04,10:30,466.97,gap_open,1.0,75.0,100.0,470.4720103593454,11:09,TP,39,82.55625000000148,67.443750000001,77416b6d-484c-4183-a8ca-310f42cf5926
ON,2025-06-04,10:30,49.19,gap_open,1.0,75.0,100.0,49.558897123104686,10:31,TP,1,82.55625000000009,67.44374999999998,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-06-04,10:30,127.38,gap_open,1.0,75.0,100.0,128.33527781136564,11:00,TP,30,82.55625000000109,67.4437500000019,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-06-05,10:30,423.4214,gap_filled_half,0.5,50.0,150.0,425.53826763458983,10:41,TP,11,57.53750000000042,21.231249999999665,77416b6d-484c-4183-a8ca-310f42cf5926
AMD,2025-06-09,10:30,121.71,gap_open,1.0,75.0,100.0,120.49283222274374,10:56,SL,26,-92.57499999999976,-107.4250000000005,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-06-09,11:30,401.75,gap_open,1.0,75.0,100.0,397.73227627546873,12:46,SL,76,-92.57499999999962,-107.42500000000025,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-06-10,13:30,21.65,gap_filled_half,0.5,50.0,150.0,21.758237760984372,13:33,TP,3,57.537499999999206,21.231249999999818,77416b6d-484c-4183-a8ca-310f42cf5926
ORCL,2025-06-12,11:30,201.39,gap_open,1.0,75.0,100.0,199.37598785094374,14:30,SL,180,-92.57499999999912,-107.42500000000044,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-06-12,11:30,43.8194,gap_filled_half,0.5,50.0,150.0,43.3174875,15:50,TIME,260,-107.12150326111272,-60.97484992938665,77416b6d-484c-4183-a8ca-310f42cf5926
AMD,2025-06-16,11:30,126.32,gap_open,1.0,75.0,100.0,127.2673284120875,11:36,TP,6,82.55625000000092,67.44374999999994,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-06-16,10:30,374.5408,gap_filled_half,0.5,50.0,150.0,376.4132922674039,10:41,TP,11,57.537499999998616,21.231249999999076,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-06-16,10:30,87.37,gap_open,1.0,75.0,100.0,88.02522548578283,10:46,TP,16,82.55625000000094,67.44375000000085,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-06-16,10:30,43.08,gap_open,1.0,75.0,100.0,43.403075585756255,11:00,TP,30,82.55625000000194,67.44375000000106,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-06-16,11:30,43.925,gap_open,1.0,75.0,100.0,43.48572553926562,12:42,SL,72,-92.57499999999993,-107.42500000000013,77416b6d-484c-4183-a8ca-310f42cf5926
AMD,2025-06-17,10:30,130.03,gap_open,1.0,75.0,100.0,128.72962758954372,10:53,SL,23,-92.57500000000118,-107.42500000000177,77416b6d-484c-4183-a8ca-310f42cf5926
ANET,2025-06-17,11:30,91.73,gap_open,1.0,75.0,100.0,90.81264891785625,13:49,SL,139,-92.57500000000003,-107.4250000000006,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-06-18,10:30,46.19,gap_open,1.0,75.0,100.0,45.72807427794375,11:13,SL,43,-92.57499999999993,-107.4250000000009,77416b6d-484c-4183-a8ca-310f42cf5926
ACN,2025-06-20,10:30,288.33,gap_open,1.0,75.0,100.0,285.44653943623126,11:37,SL,67,-92.5749999999996,-107.42499999999933,77416b6d-484c-4183-a8ca-310f42cf5926
AMD,2025-06-20,10:30,130.12,gap_open,1.0,75.0,100.0,128.818727539425,10:44,SL,14,-92.57500000000093,-107.42500000000025,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-06-20,10:30,327.935,gap_filled_half,0.5,50.0,150.0,329.57448961424524,10:34,TP,4,57.53749999999869,21.23124999999854,77416b6d-484c-4183-a8ca-310f42cf5926
DELL,2025-06-20,10:30,118.33,gap_open,1.0,75.0,100.0,119.2174079401703,11:46,TP,76,82.55625000000013,67.44374999999971,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-06-20,11:30,47.625,gap_filled_half,0.5,50.0,150.0,47.86309807699218,11:31,TP,1,57.53749999999953,21.231249999999175,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-06-23,10:30,43.07,gap_open,1.0,75.0,100.0,43.39300059142344,11:21,TP,51,82.55625000000033,67.44374999999982,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-06-24,11:30,42.77,gap_open,1.0,75.0,100.0,42.34227618245625,11:53,SL,23,-92.5750000000001,-107.42500000000003,77416b6d-484c-4183-a8ca-310f42cf5926
AMD,2025-06-25,10:30,141.51,gap_open,1.0,75.0,100.0,142.57124480362967,10:34,TP,4,82.55625000000006,67.44374999999918,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-06-25,10:30,45.85,gap_open,1.0,75.0,100.0,46.19384901594532,10:32,TP,2,82.55625000000093,67.44375000000066,77416b6d-484c-4183-a8ca-310f42cf5926
